0.000000000000000000e+00,1.001001001001000992e-02,2.002002002002001985e-02,3.003003003003002977e-02,4.004004004004003969e-02,5.005005005005004615e-02,6.006006006006005954e-02,7.007007007007007293e-02,8.008008008008007939e-02,9.009009009009008584e-02,1.001001001001000923e-01,1.101101101101101126e-01,1.201201201201201191e-01,1.301301301301301394e-01,1.401401401401401459e-01,1.501501501501501523e-01,1.601601601601601588e-01,1.701701701701701652e-01,1.801801801801801717e-01,1.901901901901901781e-01,2.002002002002001846e-01,2.102102102102102188e-01,2.202202202202202252e-01,2.302302302302302317e-01,2.402402402402402382e-01,2.502502502502502724e-01,2.602602602602602788e-01,2.702702702702702853e-01,2.802802802802802917e-01,2.902902902902902982e-01,3.003003003003003046e-01,3.103103103103103111e-01,3.203203203203203175e-01,3.303303303303303240e-01,3.403403403403403304e-01,3.503503503503503369e-01,3.603603603603603434e-01,3.703703703703703498e-01,3.803803803803803563e-01,3.903903903903903627e-01,4.004004004004003692e-01,4.104104104104104311e-01,4.204204204204204376e-01,4.304304304304304440e-01,4.404404404404404505e-01,4.504504504504504570e-01,4.604604604604604634e-01,4.704704704704704699e-01,4.804804804804804763e-01,4.904904904904904828e-01,5.005005005005005447e-01,5.105105105105105512e-01,5.205205205205205576e-01,5.305305305305305641e-01,5.405405405405405705e-01,5.505505505505505770e-01,5.605605605605605835e-01,5.705705705705705899e-01,5.805805805805805964e-01,5.905905905905906028e-01,6.006006006006006093e-01,6.106106106106106157e-01,6.206206206206206222e-01,6.306306306306306286e-01,6.406406406406406351e-01,6.506506506506506415e-01,6.606606606606606480e-01,6.706706706706706544e-01,6.806806806806806609e-01,6.906906906906906674e-01,7.007007007007006738e-01,7.107107107107106803e-01,7.207207207207206867e-01,7.307307307307306932e-01,7.407407407407406996e-01,7.507507507507507061e-01,7.607607607607607125e-01,7.707707707707707190e-01,7.807807807807807254e-01,7.907907907907907319e-01,8.008008008008007383e-01,8.108108108108108558e-01,8.208208208208208623e-01,8.308308308308308687e-01,8.408408408408408752e-01,8.508508508508508816e-01,8.608608608608608881e-01,8.708708708708708945e-01,8.808808808808809010e-01,8.908908908908909074e-01,9.009009009009009139e-01,9.109109109109109204e-01,9.209209209209209268e-01,9.309309309309309333e-01,9.409409409409409397e-01,9.509509509509509462e-01,9.609609609609609526e-01,9.709709709709709591e-01,9.809809809809809655e-01,9.909909909909909720e-01,1.001001001001001089e+00,1.011011011011011096e+00,1.021021021021021102e+00,1.031031031031031109e+00,1.041041041041041115e+00,1.051051051051051122e+00,1.061061061061061128e+00,1.071071071071071135e+00,1.081081081081081141e+00,1.091091091091091148e+00,1.101101101101101154e+00,1.111111111111111160e+00,1.121121121121121167e+00,1.131131131131131173e+00,1.141141141141141180e+00,1.151151151151151186e+00,1.161161161161161193e+00,1.171171171171171199e+00,1.181181181181181206e+00,1.191191191191191212e+00,1.201201201201201219e+00,1.211211211211211225e+00,1.221221221221221231e+00,1.231231231231231238e+00,1.241241241241241244e+00,1.251251251251251251e+00,1.261261261261261257e+00,1.271271271271271264e+00,1.281281281281281270e+00,1.291291291291291277e+00,1.301301301301301283e+00,1.311311311311311290e+00,1.321321321321321296e+00,1.331331331331331302e+00,1.341341341341341309e+00,1.351351351351351315e+00,1.361361361361361322e+00,1.371371371371371328e+00,1.381381381381381335e+00,1.391391391391391341e+00,1.401401401401401348e+00,1.411411411411411354e+00,1.421421421421421361e+00,1.431431431431431367e+00,1.441441441441441373e+00,1.451451451451451380e+00,1.461461461461461386e+00,1.471471471471471393e+00,1.481481481481481399e+00,1.491491491491491406e+00,1.501501501501501412e+00,1.511511511511511419e+00,1.521521521521521425e+00,1.531531531531531432e+00,1.541541541541541438e+00,1.551551551551551444e+00,1.561561561561561451e+00,1.571571571571571457e+00,1.581581581581581464e+00,1.591591591591591470e+00,1.601601601601601477e+00,1.611611611611611705e+00,1.621621621621621712e+00,1.631631631631631718e+00,1.641641641641641725e+00,1.651651651651651731e+00,1.661661661661661737e+00,1.671671671671671744e+00,1.681681681681681750e+00,1.691691691691691757e+00,1.701701701701701763e+00,1.711711711711711770e+00,1.721721721721721776e+00,1.731731731731731783e+00,1.741741741741741789e+00,1.751751751751751796e+00,1.761761761761761802e+00,1.771771771771771808e+00,1.781781781781781815e+00,1.791791791791791821e+00,1.801801801801801828e+00,1.811811811811811834e+00,1.821821821821821841e+00,1.831831831831831847e+00,1.841841841841841854e+00,1.851851851851851860e+00,1.861861861861861867e+00,1.871871871871871873e+00,1.881881881881881879e+00,1.891891891891891886e+00,1.901901901901901892e+00,1.911911911911911899e+00,1.921921921921921905e+00,1.931931931931931912e+00,1.941941941941941918e+00,1.951951951951951925e+00,1.961961961961961931e+00,1.971971971971971938e+00,1.981981981981981944e+00,1.991991991991991950e+00,2.002002002002002179e+00,2.012012012012012185e+00,2.022022022022022192e+00,2.032032032032032198e+00,2.042042042042042205e+00,2.052052052052052211e+00,2.062062062062062218e+00,2.072072072072072224e+00,2.082082082082082231e+00,2.092092092092092237e+00,2.102102102102102243e+00,2.112112112112112250e+00,2.122122122122122256e+00,2.132132132132132263e+00,2.142142142142142269e+00,2.152152152152152276e+00,2.162162162162162282e+00,2.172172172172172289e+00,2.182182182182182295e+00,2.192192192192192302e+00,2.202202202202202308e+00,2.212212212212212314e+00,2.222222222222222321e+00,2.232232232232232327e+00,2.242242242242242334e+00,2.252252252252252340e+00,2.262262262262262347e+00,2.272272272272272353e+00,2.282282282282282360e+00,2.292292292292292366e+00,2.302302302302302373e+00,2.312312312312312379e+00,2.322322322322322385e+00,2.332332332332332392e+00,2.342342342342342398e+00,2.352352352352352405e+00,2.362362362362362411e+00,2.372372372372372418e+00,2.382382382382382424e+00,2.392392392392392431e+00,2.402402402402402437e+00,2.412412412412412444e+00,2.422422422422422450e+00,2.432432432432432456e+00,2.442442442442442463e+00,2.452452452452452469e+00,2.462462462462462476e+00,2.472472472472472482e+00,2.482482482482482489e+00,2.492492492492492495e+00,2.502502502502502502e+00,2.512512512512512508e+00,2.522522522522522515e+00,2.532532532532532521e+00,2.542542542542542527e+00,2.552552552552552534e+00,2.562562562562562540e+00,2.572572572572572547e+00,2.582582582582582553e+00,2.592592592592592560e+00,2.602602602602602566e+00,2.612612612612612573e+00,2.622622622622622579e+00,2.632632632632632586e+00,2.642642642642642592e+00,2.652652652652652598e+00,2.662662662662662605e+00,2.672672672672672611e+00,2.682682682682682618e+00,2.692692692692692624e+00,2.702702702702702631e+00,2.712712712712712637e+00,2.722722722722722644e+00,2.732732732732732650e+00,2.742742742742742657e+00,2.752752752752752663e+00,2.762762762762762669e+00,2.772772772772772676e+00,2.782782782782782682e+00,2.792792792792792689e+00,2.802802802802802695e+00,2.812812812812812702e+00,2.822822822822822708e+00,2.832832832832832715e+00,2.842842842842842721e+00,2.852852852852852727e+00,2.862862862862862734e+00,2.872872872872872740e+00,2.882882882882882747e+00,2.892892892892892753e+00,2.902902902902902760e+00,2.912912912912912766e+00,2.922922922922922773e+00,2.932932932932932779e+00,2.942942942942942786e+00,2.952952952952952792e+00,2.962962962962962798e+00,2.972972972972972805e+00,2.982982982982982811e+00,2.992992992992992818e+00,3.003003003003002824e+00,3.013013013013012831e+00,3.023023023023022837e+00,3.033033033033032844e+00,3.043043043043042850e+00,3.053053053053052857e+00,3.063063063063062863e+00,3.073073073073072869e+00,3.083083083083082876e+00,3.093093093093092882e+00,3.103103103103102889e+00,3.113113113113112895e+00,3.123123123123122902e+00,3.133133133133132908e+00,3.143143143143142915e+00,3.153153153153152921e+00,3.163163163163162928e+00,3.173173173173172934e+00,3.183183183183182940e+00,3.193193193193192947e+00,3.203203203203202953e+00,3.213213213213213404e+00,3.223223223223223410e+00,3.233233233233233417e+00,3.243243243243243423e+00,3.253253253253253430e+00,3.263263263263263436e+00,3.273273273273273443e+00,3.283283283283283449e+00,3.293293293293293456e+00,3.303303303303303462e+00,3.313313313313313468e+00,3.323323323323323475e+00,3.333333333333333481e+00,3.343343343343343488e+00,3.353353353353353494e+00,3.363363363363363501e+00,3.373373373373373507e+00,3.383383383383383514e+00,3.393393393393393520e+00,3.403403403403403527e+00,3.413413413413413533e+00,3.423423423423423539e+00,3.433433433433433546e+00,3.443443443443443552e+00,3.453453453453453559e+00,3.463463463463463565e+00,3.473473473473473572e+00,3.483483483483483578e+00,3.493493493493493585e+00,3.503503503503503591e+00,3.513513513513513598e+00,3.523523523523523604e+00,3.533533533533533610e+00,3.543543543543543617e+00,3.553553553553553623e+00,3.563563563563563630e+00,3.573573573573573636e+00,3.583583583583583643e+00,3.593593593593593649e+00,3.603603603603603656e+00,3.613613613613613662e+00,3.623623623623623669e+00,3.633633633633633675e+00,3.643643643643643681e+00,3.653653653653653688e+00,3.663663663663663694e+00,3.673673673673673701e+00,3.683683683683683707e+00,3.693693693693693714e+00,3.703703703703703720e+00,3.713713713713713727e+00,3.723723723723723733e+00,3.733733733733733740e+00,3.743743743743743746e+00,3.753753753753753752e+00,3.763763763763763759e+00,3.773773773773773765e+00,3.783783783783783772e+00,3.793793793793793778e+00,3.803803803803803785e+00,3.813813813813813791e+00,3.823823823823823798e+00,3.833833833833833804e+00,3.843843843843843811e+00,3.853853853853853817e+00,3.863863863863863823e+00,3.873873873873873830e+00,3.883883883883883836e+00,3.893893893893893843e+00,3.903903903903903849e+00,3.913913913913913856e+00,3.923923923923923862e+00,3.933933933933933869e+00,3.943943943943943875e+00,3.953953953953953881e+00,3.963963963963963888e+00,3.973973973973973894e+00,3.983983983983983901e+00,3.993993993993993907e+00,4.004004004004004358e+00,4.014014014014014364e+00,4.024024024024024371e+00,4.034034034034034377e+00,4.044044044044044384e+00,4.054054054054054390e+00,4.064064064064064397e+00,4.074074074074074403e+00,4.084084084084084409e+00,4.094094094094094416e+00,4.104104104104104422e+00,4.114114114114114429e+00,4.124124124124124435e+00,4.134134134134134442e+00,4.144144144144144448e+00,4.154154154154154455e+00,4.164164164164164461e+00,4.174174174174174468e+00,4.184184184184184474e+00,4.194194194194194480e+00,4.204204204204204487e+00,4.214214214214214493e+00,4.224224224224224500e+00,4.234234234234234506e+00,4.244244244244244513e+00,4.254254254254254519e+00,4.264264264264264526e+00,4.274274274274274532e+00,4.284284284284284539e+00,4.294294294294294545e+00,4.304304304304304551e+00,4.314314314314314558e+00,4.324324324324324564e+00,4.334334334334334571e+00,4.344344344344344577e+00,4.354354354354354584e+00,4.364364364364364590e+00,4.374374374374374597e+00,4.384384384384384603e+00,4.394394394394394610e+00,4.404404404404404616e+00,4.414414414414414622e+00,4.424424424424424629e+00,4.434434434434434635e+00,4.444444444444444642e+00,4.454454454454454648e+00,4.464464464464464655e+00,4.474474474474474661e+00,4.484484484484484668e+00,4.494494494494494674e+00,4.504504504504504681e+00,4.514514514514514687e+00,4.524524524524524693e+00,4.534534534534534700e+00,4.544544544544544706e+00,4.554554554554554713e+00,4.564564564564564719e+00,4.574574574574574726e+00,4.584584584584584732e+00,4.594594594594594739e+00,4.604604604604604745e+00,4.614614614614614752e+00,4.624624624624624758e+00,4.634634634634634764e+00,4.644644644644644771e+00,4.654654654654654777e+00,4.664664664664664784e+00,4.674674674674674790e+00,4.684684684684684797e+00,4.694694694694694803e+00,4.704704704704704810e+00,4.714714714714714816e+00,4.724724724724724823e+00,4.734734734734734829e+00,4.744744744744744835e+00,4.754754754754754842e+00,4.764764764764764848e+00,4.774774774774774855e+00,4.784784784784784861e+00,4.794794794794794868e+00,4.804804804804804874e+00,4.814814814814814881e+00,4.824824824824824887e+00,4.834834834834834894e+00,4.844844844844844900e+00,4.854854854854854906e+00,4.864864864864864913e+00,4.874874874874874919e+00,4.884884884884884926e+00,4.894894894894894932e+00,4.904904904904904939e+00,4.914914914914914945e+00,4.924924924924924952e+00,4.934934934934934958e+00,4.944944944944944965e+00,4.954954954954954971e+00,4.964964964964964977e+00,4.974974974974974984e+00,4.984984984984984990e+00,4.994994994994994997e+00,5.005005005005005003e+00,5.015015015015015010e+00,5.025025025025025016e+00,5.035035035035035023e+00,5.045045045045045029e+00,5.055055055055055035e+00,5.065065065065065042e+00,5.075075075075075048e+00,5.085085085085085055e+00,5.095095095095095061e+00,5.105105105105105068e+00,5.115115115115115074e+00,5.125125125125125081e+00,5.135135135135135087e+00,5.145145145145145094e+00,5.155155155155155100e+00,5.165165165165165106e+00,5.175175175175175113e+00,5.185185185185185119e+00,5.195195195195195126e+00,5.205205205205205132e+00,5.215215215215215139e+00,5.225225225225225145e+00,5.235235235235235152e+00,5.245245245245245158e+00,5.255255255255255165e+00,5.265265265265265171e+00,5.275275275275275177e+00,5.285285285285285184e+00,5.295295295295295190e+00,5.305305305305305197e+00,5.315315315315315203e+00,5.325325325325325210e+00,5.335335335335335216e+00,5.345345345345345223e+00,5.355355355355355229e+00,5.365365365365365236e+00,5.375375375375375242e+00,5.385385385385385248e+00,5.395395395395395255e+00,5.405405405405405261e+00,5.415415415415415268e+00,5.425425425425425274e+00,5.435435435435435281e+00,5.445445445445445287e+00,5.455455455455455294e+00,5.465465465465465300e+00,5.475475475475475307e+00,5.485485485485485313e+00,5.495495495495495319e+00,5.505505505505505326e+00,5.515515515515515332e+00,5.525525525525525339e+00,5.535535535535535345e+00,5.545545545545545352e+00,5.555555555555555358e+00,5.565565565565565365e+00,5.575575575575575371e+00,5.585585585585585378e+00,5.595595595595595384e+00,5.605605605605605390e+00,5.615615615615615397e+00,5.625625625625625403e+00,5.635635635635635410e+00,5.645645645645645416e+00,5.655655655655655423e+00,5.665665665665665429e+00,5.675675675675675436e+00,5.685685685685685442e+00,5.695695695695695449e+00,5.705705705705705455e+00,5.715715715715715461e+00,5.725725725725725468e+00,5.735735735735735474e+00,5.745745745745745481e+00,5.755755755755755487e+00,5.765765765765765494e+00,5.775775775775775500e+00,5.785785785785785507e+00,5.795795795795795513e+00,5.805805805805805520e+00,5.815815815815815526e+00,5.825825825825825532e+00,5.835835835835835539e+00,5.845845845845845545e+00,5.855855855855855552e+00,5.865865865865865558e+00,5.875875875875875565e+00,5.885885885885885571e+00,5.895895895895895578e+00,5.905905905905905584e+00,5.915915915915915591e+00,5.925925925925925597e+00,5.935935935935935603e+00,5.945945945945945610e+00,5.955955955955955616e+00,5.965965965965965623e+00,5.975975975975975629e+00,5.985985985985985636e+00,5.995995995995995642e+00,6.006006006006005649e+00,6.016016016016015655e+00,6.026026026026025662e+00,6.036036036036035668e+00,6.046046046046045674e+00,6.056056056056055681e+00,6.066066066066065687e+00,6.076076076076075694e+00,6.086086086086085700e+00,6.096096096096095707e+00,6.106106106106105713e+00,6.116116116116115720e+00,6.126126126126125726e+00,6.136136136136135732e+00,6.146146146146145739e+00,6.156156156156155745e+00,6.166166166166165752e+00,6.176176176176175758e+00,6.186186186186185765e+00,6.196196196196195771e+00,6.206206206206205778e+00,6.216216216216215784e+00,6.226226226226225791e+00,6.236236236236235797e+00,6.246246246246245803e+00,6.256256256256255810e+00,6.266266266266265816e+00,6.276276276276275823e+00,6.286286286286285829e+00,6.296296296296295836e+00,6.306306306306305842e+00,6.316316316316315849e+00,6.326326326326325855e+00,6.336336336336335862e+00,6.346346346346345868e+00,6.356356356356355874e+00,6.366366366366365881e+00,6.376376376376375887e+00,6.386386386386385894e+00,6.396396396396395900e+00,6.406406406406405907e+00,6.416416416416416801e+00,6.426426426426426808e+00,6.436436436436436814e+00,6.446446446446446821e+00,6.456456456456456827e+00,6.466466466466466834e+00,6.476476476476476840e+00,6.486486486486486847e+00,6.496496496496496853e+00,6.506506506506506859e+00,6.516516516516516866e+00,6.526526526526526872e+00,6.536536536536536879e+00,6.546546546546546885e+00,6.556556556556556892e+00,6.566566566566566898e+00,6.576576576576576905e+00,6.586586586586586911e+00,6.596596596596596918e+00,6.606606606606606924e+00,6.616616616616616930e+00,6.626626626626626937e+00,6.636636636636636943e+00,6.646646646646646950e+00,6.656656656656656956e+00,6.666666666666666963e+00,6.676676676676676969e+00,6.686686686686686976e+00,6.696696696696696982e+00,6.706706706706706989e+00,6.716716716716716995e+00,6.726726726726727001e+00,6.736736736736737008e+00,6.746746746746747014e+00,6.756756756756757021e+00,6.766766766766767027e+00,6.776776776776777034e+00,6.786786786786787040e+00,6.796796796796797047e+00,6.806806806806807053e+00,6.816816816816817060e+00,6.826826826826827066e+00,6.836836836836837072e+00,6.846846846846847079e+00,6.856856856856857085e+00,6.866866866866867092e+00,6.876876876876877098e+00,6.886886886886887105e+00,6.896896896896897111e+00,6.906906906906907118e+00,6.916916916916917124e+00,6.926926926926927131e+00,6.936936936936937137e+00,6.946946946946947143e+00,6.956956956956957150e+00,6.966966966966967156e+00,6.976976976976977163e+00,6.986986986986987169e+00,6.996996996996997176e+00,7.007007007007007182e+00,7.017017017017017189e+00,7.027027027027027195e+00,7.037037037037037202e+00,7.047047047047047208e+00,7.057057057057057214e+00,7.067067067067067221e+00,7.077077077077077227e+00,7.087087087087087234e+00,7.097097097097097240e+00,7.107107107107107247e+00,7.117117117117117253e+00,7.127127127127127260e+00,7.137137137137137266e+00,7.147147147147147273e+00,7.157157157157157279e+00,7.167167167167167285e+00,7.177177177177177292e+00,7.187187187187187298e+00,7.197197197197197305e+00,7.207207207207207311e+00,7.217217217217217318e+00,7.227227227227227324e+00,7.237237237237237331e+00,7.247247247247247337e+00,7.257257257257257343e+00,7.267267267267267350e+00,7.277277277277277356e+00,7.287287287287287363e+00,7.297297297297297369e+00,7.307307307307307376e+00,7.317317317317317382e+00,7.327327327327327389e+00,7.337337337337337395e+00,7.347347347347347402e+00,7.357357357357357408e+00,7.367367367367367414e+00,7.377377377377377421e+00,7.387387387387387427e+00,7.397397397397397434e+00,7.407407407407407440e+00,7.417417417417417447e+00,7.427427427427427453e+00,7.437437437437437460e+00,7.447447447447447466e+00,7.457457457457457473e+00,7.467467467467467479e+00,7.477477477477477485e+00,7.487487487487487492e+00,7.497497497497497498e+00,7.507507507507507505e+00,7.517517517517517511e+00,7.527527527527527518e+00,7.537537537537537524e+00,7.547547547547547531e+00,7.557557557557557537e+00,7.567567567567567544e+00,7.577577577577577550e+00,7.587587587587587556e+00,7.597597597597597563e+00,7.607607607607607569e+00,7.617617617617617576e+00,7.627627627627627582e+00,7.637637637637637589e+00,7.647647647647647595e+00,7.657657657657657602e+00,7.667667667667667608e+00,7.677677677677677615e+00,7.687687687687687621e+00,7.697697697697697627e+00,7.707707707707707634e+00,7.717717717717717640e+00,7.727727727727727647e+00,7.737737737737737653e+00,7.747747747747747660e+00,7.757757757757757666e+00,7.767767767767767673e+00,7.777777777777777679e+00,7.787787787787787686e+00,7.797797797797797692e+00,7.807807807807807698e+00,7.817817817817817705e+00,7.827827827827827711e+00,7.837837837837837718e+00,7.847847847847847724e+00,7.857857857857857731e+00,7.867867867867867737e+00,7.877877877877877744e+00,7.887887887887887750e+00,7.897897897897897757e+00,7.907907907907907763e+00,7.917917917917917769e+00,7.927927927927927776e+00,7.937937937937937782e+00,7.947947947947947789e+00,7.957957957957957795e+00,7.967967967967967802e+00,7.977977977977977808e+00,7.987987987987987815e+00,7.997997997997997821e+00,8.008008008008008716e+00,8.018018018018018722e+00,8.028028028028028729e+00,8.038038038038038735e+00,8.048048048048048742e+00,8.058058058058058748e+00,8.068068068068068754e+00,8.078078078078078761e+00,8.088088088088088767e+00,8.098098098098098774e+00,8.108108108108108780e+00,8.118118118118118787e+00,8.128128128128128793e+00,8.138138138138138800e+00,8.148148148148148806e+00,8.158158158158158813e+00,8.168168168168168819e+00,8.178178178178178825e+00,8.188188188188188832e+00,8.198198198198198838e+00,8.208208208208208845e+00,8.218218218218218851e+00,8.228228228228228858e+00,8.238238238238238864e+00,8.248248248248248871e+00,8.258258258258258877e+00,8.268268268268268884e+00,8.278278278278278890e+00,8.288288288288288896e+00,8.298298298298298903e+00,8.308308308308308909e+00,8.318318318318318916e+00,8.328328328328328922e+00,8.338338338338338929e+00,8.348348348348348935e+00,8.358358358358358942e+00,8.368368368368368948e+00,8.378378378378378954e+00,8.388388388388388961e+00,8.398398398398398967e+00,8.408408408408408974e+00,8.418418418418418980e+00,8.428428428428428987e+00,8.438438438438438993e+00,8.448448448448449000e+00,8.458458458458459006e+00,8.468468468468469013e+00,8.478478478478479019e+00,8.488488488488489025e+00,8.498498498498499032e+00,8.508508508508509038e+00,8.518518518518519045e+00,8.528528528528529051e+00,8.538538538538539058e+00,8.548548548548549064e+00,8.558558558558559071e+00,8.568568568568569077e+00,8.578578578578579084e+00,8.588588588588589090e+00,8.598598598598599096e+00,8.608608608608609103e+00,8.618618618618619109e+00,8.628628628628629116e+00,8.638638638638639122e+00,8.648648648648649129e+00,8.658658658658659135e+00,8.668668668668669142e+00,8.678678678678679148e+00,8.688688688688689155e+00,8.698698698698699161e+00,8.708708708708709167e+00,8.718718718718719174e+00,8.728728728728729180e+00,8.738738738738739187e+00,8.748748748748749193e+00,8.758758758758759200e+00,8.768768768768769206e+00,8.778778778778779213e+00,8.788788788788789219e+00,8.798798798798799226e+00,8.808808808808809232e+00,8.818818818818819238e+00,8.828828828828829245e+00,8.838838838838839251e+00,8.848848848848849258e+00,8.858858858858859264e+00,8.868868868868869271e+00,8.878878878878879277e+00,8.888888888888889284e+00,8.898898898898899290e+00,8.908908908908909297e+00,8.918918918918919303e+00,8.928928928928929309e+00,8.938938938938939316e+00,8.948948948948949322e+00,8.958958958958959329e+00,8.968968968968969335e+00,8.978978978978979342e+00,8.988988988988989348e+00,8.998998998998999355e+00,9.009009009009009361e+00,9.019019019019019368e+00,9.029029029029029374e+00,9.039039039039039380e+00,9.049049049049049387e+00,9.059059059059059393e+00,9.069069069069069400e+00,9.079079079079079406e+00,9.089089089089089413e+00,9.099099099099099419e+00,9.109109109109109426e+00,9.119119119119119432e+00,9.129129129129129439e+00,9.139139139139139445e+00,9.149149149149149451e+00,9.159159159159159458e+00,9.169169169169169464e+00,9.179179179179179471e+00,9.189189189189189477e+00,9.199199199199199484e+00,9.209209209209209490e+00,9.219219219219219497e+00,9.229229229229229503e+00,9.239239239239239510e+00,9.249249249249249516e+00,9.259259259259259522e+00,9.269269269269269529e+00,9.279279279279279535e+00,9.289289289289289542e+00,9.299299299299299548e+00,9.309309309309309555e+00,9.319319319319319561e+00,9.329329329329329568e+00,9.339339339339339574e+00,9.349349349349349581e+00,9.359359359359359587e+00,9.369369369369369593e+00,9.379379379379379600e+00,9.389389389389389606e+00,9.399399399399399613e+00,9.409409409409409619e+00,9.419419419419419626e+00,9.429429429429429632e+00,9.439439439439439639e+00,9.449449449449449645e+00,9.459459459459459651e+00,9.469469469469469658e+00,9.479479479479479664e+00,9.489489489489489671e+00,9.499499499499499677e+00,9.509509509509509684e+00,9.519519519519519690e+00,9.529529529529529697e+00,9.539539539539539703e+00,9.549549549549549710e+00,9.559559559559559716e+00,9.569569569569569722e+00,9.579579579579579729e+00,9.589589589589589735e+00,9.599599599599599742e+00,9.609609609609609748e+00,9.619619619619619755e+00,9.629629629629629761e+00,9.639639639639639768e+00,9.649649649649649774e+00,9.659659659659659781e+00,9.669669669669669787e+00,9.679679679679679793e+00,9.689689689689689800e+00,9.699699699699699806e+00,9.709709709709709813e+00,9.719719719719719819e+00,9.729729729729729826e+00,9.739739739739739832e+00,9.749749749749749839e+00,9.759759759759759845e+00,9.769769769769769852e+00,9.779779779779779858e+00,9.789789789789789864e+00,9.799799799799799871e+00,9.809809809809809877e+00,9.819819819819819884e+00,9.829829829829829890e+00,9.839839839839839897e+00,9.849849849849849903e+00,9.859859859859859910e+00,9.869869869869869916e+00,9.879879879879879923e+00,9.889889889889889929e+00,9.899899899899899935e+00,9.909909909909909942e+00,9.919919919919919948e+00,9.929929929929929955e+00,9.939939939939939961e+00,9.949949949949949968e+00,9.959959959959959974e+00,9.969969969969969981e+00,9.979979979979979987e+00,9.989989989989989994e+00,1.000000000000000000e+01
